"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00027502","BARROW AIRPORT, AK US","1934-04-19",,"-1","-8",
"USW00027502","BARROW AIRPORT, AK US","1934-04-20",,"2","-5",
"USW00027502","BARROW AIRPORT, AK US","1934-04-21",,"7","-1",
"USW00027502","BARROW AIRPORT, AK US","1934-04-22",,"10","7",
"USW00027502","BARROW AIRPORT, AK US","1934-04-23",,"12","9",
"USW00027502","BARROW AIRPORT, AK US","1934-04-24",,"13","0",
"USW00027502","BARROW AIRPORT, AK US","1934-04-25",,"3","-2",
"USW00027502","BARROW AIRPORT, AK US","1934-04-26",,"8","3",
"USW00027502","BARROW AIRPORT, AK US","1934-04-27",,"6","0",
"USW00027502","BARROW AIRPORT, AK US","1934-04-28",,"0","-8",
"USW00027502","BARROW AIRPORT, AK US","1934-04-29",,"-3","-8",
"USW00027502","BARROW AIRPORT, AK US","1934-04-30",,"2","-10",
"USW00027502","BARROW AIRPORT, AK US","1934-05-01",,"5","2",
"USW00027502","BARROW AIRPORT, AK US","1934-05-02",,"8","3",
"USW00027502","BARROW AIRPORT, AK US","1934-05-03",,"12","5",
"USW00027502","BARROW AIRPORT, AK US","1934-05-04",,"10","8",
"USW00027502","BARROW AIRPORT, AK US","1934-05-05",,"8","6",
"USW00027502","BARROW AIRPORT, AK US","1934-05-06",,"8","6",
"USW00027502","BARROW AIRPORT, AK US","1934-05-07",,"9","8",
"USW00027502","BARROW AIRPORT, AK US","1934-05-08",,"12","8",
"USW00027502","BARROW AIRPORT, AK US","1934-05-09",,"12","7",
"USW00027502","BARROW AIRPORT, AK US","1934-05-10",,"10","7",
"USW00027502","BARROW AIRPORT, AK US","1934-05-11",,"12","9",
"USW00027502","BARROW AIRPORT, AK US","1934-05-12",,"15","12",
"USW00027502","BARROW AIRPORT, AK US","1934-05-13",,"23","14",
"USW00027502","BARROW AIRPORT, AK US","1934-05-14",,"32","14",
"USW00027502","BARROW AIRPORT, AK US","1934-05-15",,"28","20",
"USW00027502","BARROW AIRPORT, AK US","1934-05-16",,"31","22",
"USW00027502","BARROW AIRPORT, AK US","1934-05-17",,"30","20",
"USW00027502","BARROW AIRPORT, AK US","1934-05-18",,"30","27",
"USW00027502","BARROW AIRPORT, AK US","1934-05-19",,"32","29",
"USW00027502","BARROW AIRPORT, AK US","1934-05-20",,"32","26",
"USW00027502","BARROW AIRPORT, AK US","1934-05-21",,"34","29",
"USW00027502","BARROW AIRPORT, AK US","1934-05-22",,"29","25",
"USW00027502","BARROW AIRPORT, AK US","1934-05-23",,"26","16",
"USW00027502","BARROW AIRPORT, AK US","1934-05-24",,"22","16",
"USW00027502","BARROW AIRPORT, AK US","1934-05-25",,"19","16",
"USW00027502","BARROW AIRPORT, AK US","1934-05-26",,"20","15",
"USW00027502","BARROW AIRPORT, AK US","1934-05-27",,"20","15",
"USW00027502","BARROW AIRPORT, AK US","1934-05-28",,"20","14",
"USW00027502","BARROW AIRPORT, AK US","1934-05-29",,"24","12",
"USW00027502","BARROW AIRPORT, AK US","1934-05-30",,"27","8",
"USW00027502","BARROW AIRPORT, AK US","1934-05-31",,"30","15",
"USW00027502","BARROW AIRPORT, AK US","1934-06-01",,"27","19",
"USW00027502","BARROW AIRPORT, AK US","1934-06-02",,"26","21",
"USW00027502","BARROW AIRPORT, AK US","1934-06-03",,"29","26",
"USW00027502","BARROW AIRPORT, AK US","1934-06-04",,"32","26",
"USW00027502","BARROW AIRPORT, AK US","1934-06-05",,"34","26",
"USW00027502","BARROW AIRPORT, AK US","1934-06-06",,"36","26",
"USW00027502","BARROW AIRPORT, AK US","1934-06-07",,"36","25",
"USW00027502","BARROW AIRPORT, AK US","1934-06-08",,"35","27",
"USW00027502","BARROW AIRPORT, AK US","1934-06-09",,"32","24",
"USW00027502","BARROW AIRPORT, AK US","1934-06-10",,"34","28",
"USW00027502","BARROW AIRPORT, AK US","1934-06-11",,"28","23",
"USW00027502","BARROW AIRPORT, AK US","1934-06-12",,"24","17",
"USW00027502","BARROW AIRPORT, AK US","1934-06-13",,"24","19",
"USW00027502","BARROW AIRPORT, AK US","1934-06-14",,"24","22",
"USW00027502","BARROW AIRPORT, AK US","1934-06-15",,"34","24",
"USW00027502","BARROW AIRPORT, AK US","1934-06-16",,"34","32",
"USW00027502","BARROW AIRPORT, AK US","1934-06-17",,"34","29",
"USW00027502","BARROW AIRPORT, AK US","1934-06-18",,"35","30",
"USW00027502","BARROW AIRPORT, AK US","1934-06-19",,"36","32",
"USW00027502","BARROW AIRPORT, AK US","1934-06-20",,"42","32",
"USW00027502","BARROW AIRPORT, AK US","1934-06-21",,"37","28",
"USW00027502","BARROW AIRPORT, AK US","1934-06-22",,"52","35",
"USW00027502","BARROW AIRPORT, AK US","1934-06-23",,"52","38",
"USW00027502","BARROW AIRPORT, AK US","1934-06-24",,"51","36",
"USW00027502","BARROW AIRPORT, AK US","1934-06-25",,"52","32",
"USW00027502","BARROW AIRPORT, AK US","1934-06-26",,"54","41",
"USW00027502","BARROW AIRPORT, AK US","1934-06-27",,"43","36",
"USW00027502","BARROW AIRPORT, AK US","1934-06-28",,"47","36",
"USW00027502","BARROW AIRPORT, AK US","1934-06-29",,"52","38",
"USW00027502","BARROW AIRPORT, AK US","1934-06-30",,"62","38",
"USW00027502","BARROW AIRPORT, AK US","1934-07-01",,"42","33",
"USW00027502","BARROW AIRPORT, AK US","1934-07-02",,"40","35",
"USW00027502","BARROW AIRPORT, AK US","1934-07-03",,"48","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-04",,"52","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-05",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1934-07-06",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","1934-07-07",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1934-07-08",,"37","30",
"USW00027502","BARROW AIRPORT, AK US","1934-07-09",,"38","31",
"USW00027502","BARROW AIRPORT, AK US","1934-07-10",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1934-07-11",,"34","29",
"USW00027502","BARROW AIRPORT, AK US","1934-07-12",,"44","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-13",,"44","32",
"USW00027502","BARROW AIRPORT, AK US","1934-07-14",,"35","24",
"USW00027502","BARROW AIRPORT, AK US","1934-07-15",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1934-07-16",,"42","32",
"USW00027502","BARROW AIRPORT, AK US","1934-07-17",,"45","33",
"USW00027502","BARROW AIRPORT, AK US","1934-07-18",,"45","33",
"USW00027502","BARROW AIRPORT, AK US","1934-07-19",,"40","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-20",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1934-07-21",,"52","36",
"USW00027502","BARROW AIRPORT, AK US","1934-07-22",,"52","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-23",,"52","36",
"USW00027502","BARROW AIRPORT, AK US","1934-07-24",,"57","40",
"USW00027502","BARROW AIRPORT, AK US","1934-07-25",,"47","36",
"USW00027502","BARROW AIRPORT, AK US","1934-07-26",,"54","38",
"USW00027502","BARROW AIRPORT, AK US","1934-07-27",,"54","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-28",,"43","34",
"USW00027502","BARROW AIRPORT, AK US","1934-07-29",,"44","32",
"USW00027502","BARROW AIRPORT, AK US","1934-07-30",,"51","38",
"USW00027502","BARROW AIRPORT, AK US","1934-07-31",,"56","36",
"USW00027502","BARROW AIRPORT, AK US","1934-08-01",,"41","34",
"USW00027502","BARROW AIRPORT, AK US","1934-08-02",,"43","36",
"USW00027502","BARROW AIRPORT, AK US","1934-08-03",,"43","37",
"USW00027502","BARROW AIRPORT, AK US","1934-08-04",,"40","36",
"USW00027502","BARROW AIRPORT, AK US","1934-08-05",,"41","36",
"USW00027502","BARROW AIRPORT, AK US","1934-08-06",,"42","39",
"USW00027502","BARROW AIRPORT, AK US","1934-08-07",,"43","34",
"USW00027502","BARROW AIRPORT, AK US","1934-08-08",,"40","37",
"USW00027502","BARROW AIRPORT, AK US","1934-08-09",,"38","36",
"USW00027502","BARROW AIRPORT, AK US","1934-08-10",,"43","35",
"USW00027502","BARROW AIRPORT, AK US","1934-08-11",,"46","37",
"USW00027502","BARROW AIRPORT, AK US","1934-08-12",,"46","37",
"USW00027502","BARROW AIRPORT, AK US","1934-08-13",,"40","36",
"USW00027502","BARROW AIRPORT, AK US","1934-08-14",,"41","34",
"USW00027502","BARROW AIRPORT, AK US","1934-08-15",,"38","32",
"USW00027502","BARROW AIRPORT, AK US","1934-08-16",,"36","31",
"USW00027502","BARROW AIRPORT, AK US","1934-08-17",,"36","34",
"USW00027502","BARROW AIRPORT, AK US","1934-08-18",,"36","32",
"USW00027502","BARROW AIRPORT, AK US","1934-08-19",,"36","32",
"USW00027502","BARROW AIRPORT, AK US","1934-08-20",,"36","32",
"USW00027502","BARROW AIRPORT, AK US","1934-08-21",,"40","31",
"USW00027502","BARROW AIRPORT, AK US","1934-08-22",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1934-08-23",,"35","31",
"USW00027502","BARROW AIRPORT, AK US","1934-08-24",,"34","31",
"USW00027502","BARROW AIRPORT, AK US","1934-08-25",,"34","30",
"USW00027502","BARROW AIRPORT, AK US","1934-08-26",,"36","29",
"USW00027502","BARROW AIRPORT, AK US","1934-08-27",,"30","28",
"USW00027502","BARROW AIRPORT, AK US","1934-08-28",,"40","30",
"USW00027502","BARROW AIRPORT, AK US","1934-08-29",,"44","34",
"USW00027502","BARROW AIRPORT, AK US","1934-08-30",,"38","33",
"USW00027502","BARROW AIRPORT, AK US","1934-08-31",,"38","29",
"USW00027502","BARROW AIRPORT, AK US","1934-09-01",,"40","31",
"USW00027502","BARROW AIRPORT, AK US","1934-09-02",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1934-09-03",,"35","30",
"USW00027502","BARROW AIRPORT, AK US","1934-09-04",,"32","28",
"USW00027502","BARROW AIRPORT, AK US","1934-09-05",,"32","30",
"USW00027502","BARROW AIRPORT, AK US","1934-09-06",,"34","32",
"USW00027502","BARROW AIRPORT, AK US","1934-09-07",,"34","33",
"USW00027502","BARROW AIRPORT, AK US","1934-09-08",,"33","32",
"USW00027502","BARROW AIRPORT, AK US","1934-09-09",,"34","29",
"USW00027502","BARROW AIRPORT, AK US","1934-09-10",,"34","29",
"USW00027502","BARROW AIRPORT, AK US","1934-09-11",,"29","26",
"USW00027502","BARROW AIRPORT, AK US","1934-09-12",,"32","28",
"USW00027502","BARROW AIRPORT, AK US","1934-09-13",,"32","26",
"USW00027502","BARROW AIRPORT, AK US","1934-09-14",,"28","26",
"USW00027502","BARROW AIRPORT, AK US","1934-09-15",,"37","28",
"USW00027502","BARROW AIRPORT, AK US","1934-09-16",,"36","25",
"USW00027502","BARROW AIRPORT, AK US","1934-09-17",,"28","26",
"USW00027502","BARROW AIRPORT, AK US","1934-09-18",,"29","28",
"USW00027502","BARROW AIRPORT, AK US","1934-09-19",,"30","27",
"USW00027502","BARROW AIRPORT, AK US","1934-09-20",,"30","28",
"USW00027502","BARROW AIRPORT, AK US","1934-09-21",,"30","26",
"USW00027502","BARROW AIRPORT, AK US","1934-09-22",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","1934-09-23",,"45","33",
"USW00027502","BARROW AIRPORT, AK US","1934-09-24",,"40","32",
"USW00027502","BARROW AIRPORT, AK US","1934-09-25",,"32","30",
"USW00027502","BARROW AIRPORT, AK US","1934-09-26",,"32","30",
"USW00027502","BARROW AIRPORT, AK US","1934-09-27",,"32","29",
"USW00027502","BARROW AIRPORT, AK US","1934-09-28",,"34","30",
"USW00027502","BARROW AIRPORT, AK US","1934-09-29",,"36","29",
"USW00027502","BARROW AIRPORT, AK US","1934-09-30",,"36","30",
"USW00027502","BARROW AIRPORT, AK US","1934-10-01",,"30","25",
"USW00027502","BARROW AIRPORT, AK US","1934-10-02",,"33","28",
"USW00027502","BARROW AIRPORT, AK US","1934-10-03",,"34","25",
"USW00027502","BARROW AIRPORT, AK US","1934-10-04",,"34","26",
"USW00027502","BARROW AIRPORT, AK US","1934-10-05",,"28","26",
"USW00027502","BARROW AIRPORT, AK US","1934-10-06",,"28","24",
"USW00027502","BARROW AIRPORT, AK US","1934-10-07",,"28","10",
"USW00027502","BARROW AIRPORT, AK US","1934-10-08",,"24","11",
"USW00027502","BARROW AIRPORT, AK US","1934-10-09",,"28","24",
"USW00027502","BARROW AIRPORT, AK US","1934-10-10",,"25","22",
"USW00027502","BARROW AIRPORT, AK US","1934-10-11",,"27","20",
"USW00027502","BARROW AIRPORT, AK US","1934-10-12",,"24","20",
"USW00027502","BARROW AIRPORT, AK US","1934-10-13",,"24","18",
"USW00027502","BARROW AIRPORT, AK US","1934-10-14",,"22","17",
"USW00027502","BARROW AIRPORT, AK US","1934-10-15",,"30","17",
"USW00027502","BARROW AIRPORT, AK US","1934-10-16",,"30","29",
"USW00027502","BARROW AIRPORT, AK US","1934-10-17",,"30","22",
"USW00027502","BARROW AIRPORT, AK US","1934-10-18",,"22","16",
"USW00027502","BARROW AIRPORT, AK US","1934-10-19",,"16","11",
"USW00027502","BARROW AIRPORT, AK US","1934-10-20",,"14","7",
"USW00027502","BARROW AIRPORT, AK US","1934-10-21",,"12","5",
"USW00027502","BARROW AIRPORT, AK US","1934-10-22",,"10","4",
"USW00027502","BARROW AIRPORT, AK US","1934-10-23",,"10","4",
"USW00027502","BARROW AIRPORT, AK US","1934-10-24",,"13","7",
"USW00027502","BARROW AIRPORT, AK US","1934-10-25",,"12","7",
"USW00027502","BARROW AIRPORT, AK US","1934-10-26",,"12","7",
"USW00027502","BARROW AIRPORT, AK US","1934-10-27",,"17","7",
"USW00027502","BARROW AIRPORT, AK US","1934-10-28",,"26","15",
"USW00027502","BARROW AIRPORT, AK US","1934-10-29",,"28","25",
"USW00027502","BARROW AIRPORT, AK US","1934-10-30",,"26","17",
"USW00027502","BARROW AIRPORT, AK US","1934-10-31",,"30","18",
"USW00027502","BARROW AIRPORT, AK US","1934-11-01",,"28","18",
"USW00027502","BARROW AIRPORT, AK US","1934-11-02",,"23","12",
"USW00027502","BARROW AIRPORT, AK US","1934-11-03",,"19","9",
"USW00027502","BARROW AIRPORT, AK US","1934-11-04",,"20","13",
"USW00027502","BARROW AIRPORT, AK US","1934-11-05",,"18","-2",
"USW00027502","BARROW AIRPORT, AK US","1934-11-06",,"13","5",
"USW00027502","BARROW AIRPORT, AK US","1934-11-07",,"12","-6",
"USW00027502","BARROW AIRPORT, AK US","1934-11-08",,"9","-4",
"USW00027502","BARROW AIRPORT, AK US","1934-11-09",,"9","0",
"USW00027502","BARROW AIRPORT, AK US","1934-11-10",,"9","-10",
"USW00027502","BARROW AIRPORT, AK US","1934-11-11",,"8","-10",
"USW00027502","BARROW AIRPORT, AK US","1934-11-12",,"7","3",
"USW00027502","BARROW AIRPORT, AK US","1934-11-13",,"5","-11",
"USW00027502","BARROW AIRPORT, AK US","1934-11-14",,"-5","-17",
"USW00027502","BARROW AIRPORT, AK US","1934-11-15",,"0","-7",
"USW00027502","BARROW AIRPORT, AK US","1934-11-16",,"5","-5",
"USW00027502","BARROW AIRPORT, AK US","1934-11-17",,"12","-3",
"USW00027502","BARROW AIRPORT, AK US","1934-11-18",,"14","-3",
"USW00027502","BARROW AIRPORT, AK US","1934-11-19",,"-3","-11",
"USW00027502","BARROW AIRPORT, AK US","1934-11-20",,"1","-5",
"USW00027502","BARROW AIRPORT, AK US","1934-11-21",,"3","-5",
"USW00027502","BARROW AIRPORT, AK US","1934-11-22",,"0","-6",
"USW00027502","BARROW AIRPORT, AK US","1934-11-23",,"-3","-8",
"USW00027502","BARROW AIRPORT, AK US","1934-11-24",,"1","-7",
"USW00027502","BARROW AIRPORT, AK US","1934-11-25",,"2","-8",
"USW00027502","BARROW AIRPORT, AK US","1934-11-26",,"-6","-11",
"USW00027502","BARROW AIRPORT, AK US","1934-11-27",,"-6","-13",
"USW00027502","BARROW AIRPORT, AK US","1934-11-28",,"-4","-15",
"USW00027502","BARROW AIRPORT, AK US","1934-11-29",,"4","-4",
"USW00027502","BARROW AIRPORT, AK US","1934-11-30",,"-3","-8",
"USW00027502","BARROW AIRPORT, AK US","1934-12-01",,"-3","-10",
"USW00027502","BARROW AIRPORT, AK US","1934-12-02",,"-2","-21",
"USW00027502","BARROW AIRPORT, AK US","1934-12-03",,"-10","-24",
"USW00027502","BARROW AIRPORT, AK US","1934-12-04",,"19","-10",
"USW00027502","BARROW AIRPORT, AK US","1934-12-05",,"24","14",
"USW00027502","BARROW AIRPORT, AK US","1934-12-06",,"24","14",
"USW00027502","BARROW AIRPORT, AK US","1934-12-07",,"18","9",
"USW00027502","BARROW AIRPORT, AK US","1934-12-08",,"31","7",
"USW00027502","BARROW AIRPORT, AK US","1934-12-09",,"30","14",
"USW00027502","BARROW AIRPORT, AK US","1934-12-10",,"27","4",
"USW00027502","BARROW AIRPORT, AK US","1934-12-11",,"23","4",
"USW00027502","BARROW AIRPORT, AK US","1934-12-12",,"17","9",
"USW00027502","BARROW AIRPORT, AK US","1934-12-13",,"11","3",
"USW00027502","BARROW AIRPORT, AK US","1934-12-14",,"11","-10",
"USW00027502","BARROW AIRPORT, AK US","1934-12-15",,"-10","-20",
"USW00027502","BARROW AIRPORT, AK US","1934-12-16",,"-12","-22",
"USW00027502","BARROW AIRPORT, AK US","1934-12-17",,"-7","-18",
"USW00027502","BARROW AIRPORT, AK US","1934-12-18",,"-6","-21",
"USW00027502","BARROW AIRPORT, AK US","1934-12-19",,"-8","-25",
"USW00027502","BARROW AIRPORT, AK US","1934-12-20",,"2","-29",
"USW00027502","BARROW AIRPORT, AK US","1934-12-21",,"2","-20",
"USW00027502","BARROW AIRPORT, AK US","1934-12-22",,"-20","-24",
"USW00027502","BARROW AIRPORT, AK US","1934-12-23",,"-17","-23",
"USW00027502","BARROW AIRPORT, AK US","1934-12-24",,"-12","-19",
"USW00027502","BARROW AIRPORT, AK US","1934-12-25",,"-2","-18",
"USW00027502","BARROW AIRPORT, AK US","1934-12-26",,"0","-15",
"USW00027502","BARROW AIRPORT, AK US","1934-12-27",,"18","0",
"USW00027502","BARROW AIRPORT, AK US","1934-12-28",,"0","-12",
"USW00027502","BARROW AIRPORT, AK US","1934-12-29",,"0","-12",
"USW00027502","BARROW AIRPORT, AK US","1934-12-30",,"-1","-13",
"USW00027502","BARROW AIRPORT, AK US","1934-12-31",,"-11","-30",
"USW00027502","BARROW AIRPORT, AK US","1935-01-01",,"-25","-32",
"USW00027502","BARROW AIRPORT, AK US","1935-01-02",,"-25","-28",
"USW00027502","BARROW AIRPORT, AK US","1935-01-03",,"-26","-30",
"USW00027502","BARROW AIRPORT, AK US","1935-01-04",,"-23","-31",
"USW00027502","BARROW AIRPORT, AK US","1935-01-05",,"-22","-25",
"USW00027502","BARROW AIRPORT, AK US","1935-01-06",,"-24","-27",
"USW00027502","BARROW AIRPORT, AK US","1935-01-07",,"-20","-28",
"USW00027502","BARROW AIRPORT, AK US","1935-01-08",,"-8","-24",
"USW00027502","BARROW AIRPORT, AK US","1935-01-09",,"13","-8",
"USW00027502","BARROW AIRPORT, AK US","1935-01-10",,"13","-2",
"USW00027502","BARROW AIRPORT, AK US","1935-01-11",,"-2","-8",
"USW00027502","BARROW AIRPORT, AK US","1935-01-12",,"27","-4",
"USW00027502","BARROW AIRPORT, AK US","1935-01-13",,"22","11",
"USW00027502","BARROW AIRPORT, AK US","1935-01-14",,"11","7",
"USW00027502","BARROW AIRPORT, AK US","1935-01-15",,"7","0",
"USW00027502","BARROW AIRPORT, AK US","1935-01-16",,"0","-22",
"USW00027502","BARROW AIRPORT, AK US","1935-01-17",,"19","-17",
"USW00027502","BARROW AIRPORT, AK US","1935-01-18",,"13","-9",
"USW00027502","BARROW AIRPORT, AK US","1935-01-19",,"-9","-16",
"USW00027502","BARROW AIRPORT, AK US","1935-01-20",,"-16","-19",
"USW00027502","BARROW AIRPORT, AK US","1935-01-21",,"3","-17",
"USW00027502","BARROW AIRPORT, AK US","1935-01-22",,"11","4",
"USW00027502","BARROW AIRPORT, AK US","1935-01-23",,"5","-5",
"USW00027502","BARROW AIRPORT, AK US","1935-01-24",,"8","-9",
"USW00027502","BARROW AIRPORT, AK US","1935-01-25",,"8","-8",
"USW00027502","BARROW AIRPORT, AK US","1935-01-26",,"-4","-10",
"USW00027502","BARROW AIRPORT, AK US","1935-01-27",,"-1","-7",
"USW00027502","BARROW AIRPORT, AK US","1935-01-28",,"-5","-14",
"USW00027502","BARROW AIRPORT, AK US","1935-01-29",,"-14","-27",
"USW00027502","BARROW AIRPORT, AK US","1935-01-30",,"-27","-37",
"USW00027502","BARROW AIRPORT, AK US","1935-01-31",,"-18","-30",
"USW00027502","BARROW AIRPORT, AK US","1935-02-01",,"-20","-34",
"USW00027502","BARROW AIRPORT, AK US","1935-02-02",,"-18","-35",
"USW00027502","BARROW AIRPORT, AK US","1935-02-03",,"-6","-20",
"USW00027502","BARROW AIRPORT, AK US","1935-02-04",,"18","-6",
"USW00027502","BARROW AIRPORT, AK US","1935-02-05",,"-1","-15",
"USW00027502","BARROW AIRPORT, AK US","1935-02-06",,"-10","-16",
"USW00027502","BARROW AIRPORT, AK US","1935-02-07",,"-16","-22",
"USW00027502","BARROW AIRPORT, AK US","1935-02-08",,"-15","-22",
"USW00027502","BARROW AIRPORT, AK US","1935-02-09",,"-14","-19",
"USW00027502","BARROW AIRPORT, AK US","1935-02-10",,"-17","-31",
"USW00027502","BARROW AIRPORT, AK US","1935-02-11",,"-22","-36",
"USW00027502","BARROW AIRPORT, AK US","1935-02-12",,"-1","-28",
"USW00027502","BARROW AIRPORT, AK US","1935-02-13",,"-4","-14",
"USW00027502","BARROW AIRPORT, AK US","1935-02-14",,"-4","-15",
"USW00027502","BARROW AIRPORT, AK US","1935-02-15",,"-3","-12",
"USW00027502","BARROW AIRPORT, AK US","1935-02-16",,"-4","-6",
"USW00027502","BARROW AIRPORT, AK US","1935-02-17",,"-2","-5",
"USW00027502","BARROW AIRPORT, AK US","1935-02-18",,"-1","-20",
"USW00027502","BARROW AIRPORT, AK US","1935-02-19",,"-3","-22",
"USW00027502","BARROW AIRPORT, AK US","1935-02-20",,"-1","-5",
"USW00027502","BARROW AIRPORT, AK US","1935-02-21",,"-3","-23",
"USW00027502","BARROW AIRPORT, AK US","1935-02-22",,"2","-10",
"USW00027502","BARROW AIRPORT, AK US","1935-02-23",,"2","-7",
"USW00027502","BARROW AIRPORT, AK US","1935-02-24",,"0","-18",
"USW00027502","BARROW AIRPORT, AK US","1935-02-25",,"0","-16",
"USW00027502","BARROW AIRPORT, AK US","1935-02-26",,"-8","-23",
"USW00027502","BARROW AIRPORT, AK US","1935-02-27",,"-4","-10",
"USW00027502","BARROW AIRPORT, AK US","1935-02-28",,"2","-5",
"USW00027502","BARROW AIRPORT, AK US","1935-03-01",,"-1","-12",
"USW00027502","BARROW AIRPORT, AK US","1935-03-02",,"-12","-26",
"USW00027502","BARROW AIRPORT, AK US","1935-03-03",,"-16","-24",
"USW00027502","BARROW AIRPORT, AK US","1935-03-04",,"-8","-18",
"USW00027502","BARROW AIRPORT, AK US","1935-03-05",,"21","-8",
"USW00027502","BARROW AIRPORT, AK US","1935-03-06",,"15","-8",
"USW00027502","BARROW AIRPORT, AK US","1935-03-07",,"2","-9",
"USW00027502","BARROW AIRPORT, AK US","1935-03-08",,"0","-4",
"USW00027502","BARROW AIRPORT, AK US","1935-03-09",,"-2","-6",
"USW00027502","BARROW AIRPORT, AK US","1935-03-10",,"2","-4",
"USW00027502","BARROW AIRPORT, AK US","1935-03-11",,"0","-4",
"USW00027502","BARROW AIRPORT, AK US","1935-03-12",,"0","-6",
"USW00027502","BARROW AIRPORT, AK US","1935-03-13",,"0","-7",
"USW00027502","BARROW AIRPORT, AK US","1935-03-14",,"0","-12",
"USW00027502","BARROW AIRPORT, AK US","1935-03-15",,"-5","-18",
"USW00027502","BARROW AIRPORT, AK US","1935-03-16",,"-8","-21",
"USW00027502","BARROW AIRPORT, AK US","1935-03-17",,"-9","-16",
"USW00027502","BARROW AIRPORT, AK US","1935-03-18",,"-6","-13",
